"Source","Reference","Prediction","BLEU_Score"
"Partial or complete thrombotic occlusion occurs most often at the main trunk of the middle cerebral artery and its branches but is also common in the large arteries at the base of the brain, in deep perforating arteries, and in small cortical branches.","Tắc hoàn toàn hay một phần do huyết khối xảy ra nhiều nhất ở thân chính của động mạch não giữa và các nhánh của nó nhưng cũng thường gặp ở các động mạch lớn ở nền não, trong các động mạch xuyên sâu, và các nhảnh vỏ nhỏ.","Tắc tắc một phần hoặc hoàn toàn xảy ra nhiều nhất ở động mạch não giữa chính và các nhánh của nó nhưng cũng thường gặp ở các động mạch lớn tại nền sọ, ở các động mạch xuyên sâu, và ở các nhánh nhỏ trong vỏ não.","52.663107283909"
"Background: Quang Tri general hospital has been equiped with laparoscopic instruments since 2004.","Đặt vấn đề: Bệnh viện đa khoa tỉnh Quảng Trị mãi đến cuối năm 2004 mới được trang bị các trang thiết bị mổ nội soi.","Bệnh viện Đa khoa tỉnh Quảng Trị được trang bị dụng cụ nội soi từ năm 2004.","14.921996717913"
"Objectives: To identify the prevalence of hyponatremia and the prevalence of the causes of hyponatremia in children with meningoencephalitis in Children' Hospital 1 from December 2016 to July 2017.","Mục tiêu: Khảo sát tỉ lệ hạ Natri máu và các nguyên nhân gây hạ Natri máu ở bệnh nhân nhiễm trùng thần kinh trung ương cấp tại Bệnh Viện Nhi Đồng 1 trong thời gian từ tháng 12/2016 – tháng 7/2017.","Mục tiêu nghiên cứu: Xác định tỷ lệ hạ natri máu và tỷ lệ các nguyên nhân của hạ natri máu ở trẻ viêm não não tại Bệnh viện Nhi Đồng 1 từ tháng 12/2016 đến tháng 7/2017.","23.876427512692"
"Evaluate the results of interventions to prevent mother-to-child transmission of HBV by health education and communication for mothers and health workers in the study area.","Đánh giá kết quả can thiệp dự phòng lây truyền HBV từ mẹ sang con bằng truyền thông giáo dục sức khoẻ cho bà mẹ và nhân viên y tế trên địa bàn nghiên cứu.","Đánh giá kết quả can thiệp phòng lây truyền VGB từ mẹ sang con bằng giáo dục thông tin cho bà mẹ và nhân viên y tế tại địa bàn nghiên cứu.","56.182593253279"
"Coagulopathy *: When feasible, correct prior to procedure, or use a different means of analgesia.","Rối loạn đông máu *: Khi có thể, hãy điều chỉnh trước khi làm thủ thuật hoặc sử dụng một phương pháp giảm đau khác.","Các bệnh nhân có tình trạng rối loạn đông máu khi có khả năng, nên thực hiện trước thủ thuật hoặc sử dụng phương pháp giảm đau khác nếu không có thể thực hiện tại chỗ.","23.973812971384"
"The result showed that the combination use of alcalase and flavourzyme for protein hydrolyses of Moringa oleifera leaves improved the metabolism of Moringa oleifera protein.","Kết quả nghiên cứu cho thấy có thể sử dụng kết hợp alcalase và flavourzyme để thuỷ phân protein từ lá chùm ngây nhằm nâng cao khả năng dễ hấp thụ của protein hơn.","Kết quả cho thấy kết hợp sử dụng alcalase và hươngzyme để giải phóng protein từ lá cây Cám ngấm khí hơi làm cải thiện quá trình chuyển hoá protein của lá Cám.","8.3028987521609"
"A Wood light examination reveals golden-white fluorescence.","Dưới đèn Wood thương tổn có màu huỳnh quang trắng vàng.","Khám lâm sàng cho thấy sắc tố vàng.","6.8324227196"
"With the male / female ratio of 2.3/1.","Tỷ lệ nam / nữ là 2, 3/1.","Tỷ lệ nam / nữ là 2, 3/1.","100"
"Congenital Goiter By Andrew Calabria, MD, The Children's Hospital of Philadelphia Reviewed / Revised Aug 2022 View Patient Education Etiology Symptoms and Signs Diagnosis Treatment Congenital goiter is a diffuse or nodular enlargement of the thyroid gland present at birth.","Bướu giáp bẩm sinh Theo Andrew Calabria, MD, The Children 's Hospital of Philadelphia Đánh giá về mặt y tế Thg8 2022 Căn nguyên Triệu chứng và Dấu hiệu Chẩn đoán Điều trị Bướu giáp bẩm sinh là tình trạng tuyến giáp to lan toả hoặc từng thuỳ, xuất hiện ngay sau sinh.","Bướu giáp bẩm sinh (Goiter by Andrew Calabria) là một bệnh lý hiếm gặp, có thể xuất hiện ở bất kỳ trẻ nào, nhưng thường gặp nhất ở trẻ dưới 1 tuổi.","5.4328628416922"
"Keyword: Isolated yeast, maprang wine, optimization, quality,% Vol.","Từ khoá: Chất lượng, nấm men phân lập, rượu vang thanh trà, tối ưu hoá, %Vol, Đại học Cần Thơ.","Từ khoá: Nấm phân lập, rượu maprang, tối ưu hoá, chất lượng, % Vol.","29.367590584073"
"Liver function tests are usually normal so are often not valid for diagnosis.","Các xét nghiệm chức năng gan thường là bình thường do đó thường không có giá trị cho chẩn đoán.","Các xét nghiệm chức năng gan thường bình thường do thường không có giá trị trong chẩn đoán.","57.151020104958"
"Early diagnosis, effective initial management reduces mortality.","Chẩn đoán sớm, xử trí ban đầu hiệu quả giúp giảm tỷ lệ tử vong.","Chẩn đoán sớm, xử trí hiệu quả giúp giảm tỷ lệ tử vong.","76.678842306379"
"The mean of age is 33, male gender is dominant with 86%, and traffic accident accounted for 92% cases.","Tuổi trung bình là 33 tuổi, nam chiếm 86%, nguyên nhân chấn thương do TNGT chiếm 92%.","Tuổi trung bình là 33, nam giới chiếm ưu thế với 86%, tai nạn giao thông chiếm 92% số ca.","25.823077599534"
"The disease was more in men (89.9%) than in women (10.1%).","Gặp ở nam (89,9%) cao hơn nữ (10,1%).","Bệnh gặp nhiều ở nam giới (89,9%) hơn nữ giới (10,1%).","39.317519708167"
"State-specific information regarding driver's license eligibility for people who have seizures should be sought (see the Epilepsy Foundation's State Driving Laws Database) along with advice from a neurologist.","Thông tin cụ thể của tiểu bang về giấy phép lái xe cho những người bị động kinh nên được tìm kiếm cùng với lời khuyên từ bác sĩ thần kinh (xem Cơ sở dữ liệu về Luật lái xe của Tổ chức Epilepsy).","Thông tin về việc cấp giấy lái xe của người động kinh cần được tìm hiểu (tham khảo cơ sở dữ liệu pháp luật lái xe của Viện Sức khoẻ thần kinh) và tư vấn của bác sĩ chuyên khoa thần kinh.","8.7465602307462"
"Keywords: glutamic acid decarboxylase (GAD) autoantibody, insulin autoantibody, diabetes mellitus","Từ khoá: Tự kháng thể kháng glutamic acid decarboxylase (GAD), tự kháng thể kháng insulin, đái tháo đường","Từ khoá: kháng thể kháng nguyên tự kháng glutamate acid decarboxylase (GAD), kháng thể kháng nguyên tự kháng insulin, đái tháo đường.","46.794439519196"
"The following factors have impact on the outcome of ASCT: - The number of peripheral blood CD34+ stem cell before leukapheresis and collection: There was a closed relationship between this number with the number of stem cell collected and indirect impact in engraftment process.","Một số yếu tố có ảnh hưởng đến thành công và hiệu quả của phương pháp ghép tế bào gốc tự thân trong điều trị Đa u tuỷ xương và U lympho không Hodgkin:.... - Số lượng tế bào gốc CD 34 + huy động ra máu ngoại vi trước gạn tách: ảnh hưởng trực tiếp đến số lượng TBG CD 34 + thu gom được và qua đó ảnh hưởng đến quá trình mọc mảnh ghép.","Các yếu tố ảnh hưởng đến kết quả điều trị là số lượng tế bào gốc tạo máu CD 34 + trong máu ngoại vi trước khi cấy và thu nhận tế bào gốc tạo máu: Có mối liên quan chặt chẽ giữa số lượng này với số lượng tế bào gốc tạo máu thu được và có ảnh hưởng gián tiếp đến quá trình cấy ghép.","13.374660445195"
"Remove smooth, round objects using a suction catheter; place the suction tip against the object with the finger control open.","Loại bỏ các vật tròn, nhẵn bằng cách sử dụng ống thông hút; đặt đầu hút vào vật thể có mở điều khiển ngón tay.","Đặt ống thông hút vào đối tượng bằng ngón tay và đặt ngón tay cầm ống thông; đặt ống thông dưới đối tượng bằng bàn tay.","8.8393743268259"
"For patients who achieve a good response to second-line therapy, high-dose chemotherapy and autologous stem cell transplantation should be considered, while non-responders may be candidates for subsequent lines of therapy or allogeneic stem cell transplantation.","Đối với những bệnh nhân đạt được đáp ứng tốt với liệu pháp điều trị bậc hai, cần cân nhắc hoá trị liều cao và cấy ghép tế bào gốc tự thân, trong khi những người không đáp ứng có thể là ứng cử viên cho các bước điều trị tiếp theo hoặc cấy ghép tế bào gốc dị sinh.","Đối với những bệnh nhân đạt đáp ứng tốt với phác đồ điều trị thứ hai thì nên sử dụng hoá chất liều cao và ghép tế bào gốc tự thân, trong khi những bệnh nhân không đáp ứng thì có thể chọn các phương pháp tiếp cận khác hoặc ghép tế bào gốc đồng loài.","35.575430814997"
"The courts become involved only when the determination itself or another aspect of the process is challenged by the patient or someone else.","Toà án chỉ tham gia khi bản thân quyết định hoặc khía cạnh khác của quy trình bị thách thức bởi bệnh nhân hoặc người khác.","Các cơ quan讼 án trở nên tham gia vào việc xác định tự nhiên hoặc một khía cạnh khác của quá trình mà nó đã thực hiện.","11.568095892453"
"Result: Prevalence type 2 diabetes 6 weeks postpartum was 11.8%; prediabetes 47.3%, normal glucose tolerance 40.9%.","Kết quả: Tỷ lệ đái tháo đường týp 2 sau sinh 6 tuần là 11,8%, tiền đái tháo đường 47,3%, glucose máu bình thường 40,9%.","Kết quả: Tỷ lệ ĐTĐ týp 2 sau sinh 6 tuần là 11,8%; tiền đái tháo đường 47,3%, dung nạp glucose bình thường 40,9%.","64.606691667832"
"The duration of ECMO technique was 10 days, and during that time there was no complication of bleeding, thrombosis, embolism, hemolysis or right limb ischemia. Conclusion: ECMO is an effective and safe technique for severe hypoxemia respiratory failure cases which are unresponsive with ventilator. This is also a useful method to support respiratory and cardiac system in waiting for the resolving of underlying causes or the recovery of disease.","Thời gian thực hiện ECMO là 10 ngày, không có biến chứng chảy máu, huyết khối, thuyên tắc, tán huyết, thiếu máu cục bộ chân phải xảy ra trong quá trình chạy ECMO.Kết luận: ECMO là một phương pháp cải thiện oxy máu hiệu quả và an toàn trong những trường hợp suy hô hấp giảm oxy máu thất bại với thở máy, đây là biện pháp điều trị nâng đỡ hô hấp, tuần hoàn có giá trị trong giai đoạn chờ nguyên nhân được điều trị hoặc bệnh tự thoái lui.","Thời gian chạy ECMO là 10 ngày và trong thời gian đó không có biến chứng chảy máu, huyết khối, tắc mạch, hoại tử hoặc thiếu máu chi bên phải. Kết luận: ECMO là một kỹ thuật hiệu quả và an toàn trong điều trị suy hô hấp nặng với mức độ khó thở không đáp ứng với thông khí bằng máy thở. Đây cũng là phương pháp hữu ích để hỗ trợ hô hấp và tim mạch trong chờ đợi sự hồi phục của nguyên nhân nền hay bệnh nhân hồi phục.","26.679502653799"
